"gene_accession_id","disease_id"
"MGI:5438049","DOID:9955"
"MGI:5467352","DOID:9955"
"MGI:5311362","DOID:9955"
"MGI:5446147","DOID:9955"
"MGI:1919782","DOID:9955"
"MGI:5646610","DOID:9955"
"MGI:5311027","DOID:9955"
"MGI:5445348","DOID:9955"
"MGI:97350","DOID:9955"
"MGI:5646601","DOID:9955"
"MGI:6161435","DOID:9955"
"MGI:1920832","DOID:0060858"
"MGI:1861586","DOID:0110710"
"MGI:96223","DOID:0110701"
"MGI:2661061","DOID:0110703"
"MGI:2138281","DOID:1702"
"MGI:102967","DOID:12559"
"MGI:105059","DOID:2986"
"MGI:6313625","DOID:2986"
"MGI:95705","DOID:2986"
"MGI:6313614","DOID:2986"
"MGI:1355317","DOID:2986"
"MGI:2450863","DOID:2986"
"MGI:98919","DOID:2986"
"MGI:3849833","DOID:2986"
"MGI:1344376","DOID:2986"
"MGI:2147913","DOID:0111140"
"MGI:1891436","DOID:0090110"
"MGI:1098211","DOID:0111936"
"MGI:1338071","DOID:0111960"
"MGI:97846","DOID:0112061"
"MGI:1261819","DOID:0090008"
"MGI:1342279","DOID:0060758"
"MGI:3720793","DOID:3429"
"MGI:3720794","DOID:3429"
"MGI:87983","DOID:0110914"
"MGI:97531","DOID:0080109"
"MGI:2429397","DOID:0110892"
"MGI:1924290","DOID:0110885"
"MGI:95772","DOID:0110887"
"MGI:97570","DOID:0110893"
"MGI:4943325","DOID:0110896"
"MGI:2180140","DOID:0110896"
"MGI:4943324","DOID:0110896"
"MGI:99418","DOID:0060603"
"MGI:2679336","DOID:0110213"
"MGI:2444465","DOID:0111717"
"MGI:95709","DOID:0060873"
"MGI:95707","DOID:0060872"
"MGI:1916703","DOID:0060835"
"MGI:2143558","DOID:0081357"
"MGI:96673","DOID:2842"
"MGI:108083","DOID:2842"
"MGI:1277977","DOID:14694"
"MGI:1920942","DOID:0110986"
"MGI:2442760","DOID:0110995"
"MGI:87971","DOID:0110998"
"MGI:1261910","DOID:0080279"
"MGI:2384917","DOID:0111000"
"MGI:1923928","DOID:0111001"
"MGI:1920563","DOID:0111002"
"MGI:99913","DOID:0060737"
"MGI:96605","DOID:0060737"
"MGI:99915","DOID:0060737"
"MGI:99915","DOID:0060738"
"MGI:88450","DOID:0060738"
"MGI:99913","DOID:0060738"
"MGI:99909","DOID:0060738"
"MGI:96613","DOID:0060738"
"MGI:96613","DOID:0060733"
"MGI:97490","DOID:1068"
"MGI:96680","DOID:0050458"
"MGI:97306","DOID:0050458"
"MGI:99511","DOID:0050458"
"MGI:95559","DOID:0050458"
"MGI:1919127","DOID:4890"
"MGI:5473819","DOID:0050787"
"MGI:1338938","DOID:0050787"
"MGI:894293","DOID:0050787"
"MGI:109257","DOID:12376"
"MGI:2682319","DOID:0060473"
"MGI:3045266","DOID:0060911"
"MGI:1891295","DOID:0111456"
"MGI:1924337","DOID:14780"
"MGI:107810","DOID:12934"
"MGI:5308066","DOID:0060161"
"MGI:5000273","DOID:0060161"
"MGI:3767712","DOID:0060161"
"MGI:5000272","DOID:0060161"
"MGI:5000271","DOID:0060161"
"MGI:3793691","DOID:0060161"
"MGI:2142810","DOID:10126"
"MGI:88110","DOID:2734"
"MGI:2443583","DOID:0060472"
"MGI:106927","DOID:0112383"
"MGI:1924933","DOID:0060352"
"MGI:1913299","DOID:0111668"
"MGI:1923969","DOID:0050880"
"MGI:6342923","DOID:0050880"
"MGI:97783","DOID:10587"
"MGI:95636","DOID:10587"
"MGI:1922022","DOID:0060556"
"MGI:2384968","DOID:0050574"
"MGI:1099809","DOID:0050331"
"MGI:6459752","DOID:3534"
"MGI:1341085","DOID:3534"
"MGI:2145264","DOID:3534"
"MGI:88190","DOID:2571"
"MGI:95708","DOID:9521"
"MGI:2385958","DOID:0060869"
"MGI:105123","DOID:0110078"
"MGI:2384917","DOID:0110291"
"MGI:1921273","DOID:0110080"
"MGI:1891259","DOID:0110188"
"MGI:101850","DOID:0081169"
"MGI:98001","DOID:0110016"
"MGI:2144877","DOID:0110331"
"MGI:2148800","DOID:0110332"
"MGI:1923032","DOID:0110215"
"MGI:1932134","DOID:0110329"
"MGI:1194883","DOID:0110333"
"MGI:2136343","DOID:0110079"
"MGI:1913704","DOID:0110005"
"MGI:102495","DOID:705"
"MGI:5690059","DOID:705"
"MGI:894689","DOID:0060480"
"MGI:1914797","DOID:0060480"
"MGI:1917923","DOID:0060480"
"MGI:1344380","DOID:0060480"
"MGI:1277152","DOID:3652"
"MGI:1343135","DOID:3652"
"MGI:98352","DOID:3652"
"MGI:98443","DOID:3652"
"MGI:1913302","DOID:3652"
"MGI:2138334","DOID:0050561"
"MGI:95621","DOID:0050561"
"MGI:1201673","DOID:0060847"
"MGI:96217","DOID:1919"
"MGI:4818885","DOID:0090101"
"MGI:3841168","DOID:0090101"
"MGI:96611","DOID:0110910"
"MGI:1333849","DOID:0110912"
"MGI:2147790","DOID:0110912"
"MGI:5824304","DOID:12217"
"MGI:5806787","DOID:12217"
"MGI:3528948","DOID:12217"
"MGI:5289951","DOID:12217"
"MGI:104696","DOID:0050477"
"MGI:2135593","DOID:0061186"
"MGI:5575888","DOID:0110644"
"MGI:5575887","DOID:0110644"
"MGI:108083","DOID:0110644"
"MGI:98251","DOID:0110646"
"MGI:5523924","DOID:1324"
"MGI:5789331","DOID:1324"
"MGI:5781127","DOID:1324"
"MGI:3040906","DOID:1324"
"MGI:5432253","DOID:1324"
"MGI:96680","DOID:1324"
"MGI:4452495","DOID:1324"
"MGI:3040306","DOID:1324"
"MGI:5806500","DOID:1324"
"MGI:5806501","DOID:1324"
"MGI:4366149","DOID:1324"
"MGI:5705248","DOID:1324"
"MGI:5705247","DOID:1324"
"MGI:3690456","DOID:1324"
"MGI:3834438","DOID:1324"
"MGI:3690072","DOID:1324"
"MGI:5688298","DOID:1324"
"MGI:103557","DOID:1324"
"MGI:3834678","DOID:1324"
"MGI:5661917","DOID:1324"
"MGI:1347487","DOID:1324"
"MGI:6256805","DOID:1324"
"MGI:5449266","DOID:1324"
"MGI:104723","DOID:1324"
"MGI:1274781","DOID:1324"
"MGI:3690073","DOID:1324"
"MGI:5538515","DOID:1324"
"MGI:5526089","DOID:1324"
"MGI:1337120","DOID:0060439"
"MGI:5523234","DOID:1440"
"MGI:1099442","DOID:1440"
"MGI:3838159","DOID:1440"
"MGI:5646298","DOID:1440"
"MGI:3838160","DOID:1440"
"MGI:4940058","DOID:1440"
"MGI:5516450","DOID:1440"
"MGI:5516449","DOID:1440"
"MGI:4822569","DOID:1440"
"MGI:5516461","DOID:1440"
"MGI:4429400","DOID:1440"
"MGI:109583","DOID:0060867"
"MGI:99572","DOID:0112306"
"MGI:2142523","DOID:1470"
"MGI:88268","DOID:1470"
"MGI:99675","DOID:1470"
"MGI:1930923","DOID:0060862"
"MGI:105923","DOID:0060365"
"MGI:2442111","DOID:9269"
"MGI:1276534","DOID:9269"
"MGI:88137","DOID:9269"
"MGI:105386","DOID:9269"
"MGI:95489","DOID:14323"
"MGI:1918961","DOID:14323"
"MGI:7329774","DOID:0081075"
"MGI:2686934","DOID:0081075"
"MGI:96721","DOID:0060246"
"MGI:4942355","DOID:350"
"MGI:96677","DOID:350"
"MGI:4942354","DOID:350"
"MGI:4942356","DOID:350"
"MGI:106403","DOID:0060245"
"MGI:109128","DOID:0111099"
"MGI:1270854","DOID:0111100"
"MGI:4942178","DOID:0111102"
"MGI:3603404","DOID:0111102"
"MGI:98504","DOID:0111102"
"MGI:102851","DOID:0111103"
"MGI:4367597","DOID:1858"
"MGI:5883013","DOID:1858"
"MGI:5883022","DOID:1858"
"MGI:87867","DOID:0080153"
"MGI:5570745","DOID:0050902"
"MGI:107656","DOID:0050902"
"MGI:4355870","DOID:0050902"
"MGI:5447066","DOID:0050902"
"MGI:3830736","DOID:0050902"
"MGI:108075","DOID:0050902"
"MGI:3819431","DOID:0050902"
"MGI:105373","DOID:0050902"
"MGI:1328313","DOID:0110632"
"MGI:1861901","DOID:0111403"
"MGI:104589","DOID:0060610"
"MGI:88398","DOID:0060610"
"MGI:2135671","DOID:0060610"
"MGI:2157910","DOID:0080316"
"MGI:3695125","DOID:1595"
"MGI:1316740","DOID:1595"
"MGI:1261831","DOID:1595"
"MGI:2651811","DOID:1595"
"MGI:2447658","DOID:1595"
"MGI:102482","DOID:3687"
"MGI:1855696","DOID:2920"
"MGI:3850494","DOID:2920"
"MGI:88227","DOID:2920"
"MGI:88385","DOID:2920"
"MGI:96817","DOID:1838"
"MGI:99400","DOID:1838"
"MGI:2151796","DOID:0080208"
"MGI:104663","DOID:0080208"
"MGI:2444680","DOID:0080208"
"MGI:3644953","DOID:0080208"
"MGI:1858305","DOID:0080208"
"MGI:3028849","DOID:0080208"
"MGI:2653833","DOID:0080208"
"MGI:1913746","DOID:0080208"
"MGI:2446134","DOID:0080208"
"MGI:104993","DOID:0080208"
"MGI:6259430","DOID:0080208"
"MGI:88077","DOID:10581"
"MGI:97783","DOID:10581"
"MGI:105942","DOID:0111814"
"MGI:1860083","DOID:0060741"
"MGI:1914346","DOID:0050715"
"MGI:1930964","DOID:0050715"
"MGI:97239","DOID:0060740"
"MGI:5527450","DOID:0060740"
"MGI:108445","DOID:5812"
"MGI:102722","DOID:0060609"
"MGI:109547","DOID:11252"
"MGI:1929878","DOID:0060861"
"MGI:106598","DOID:0060775"
"MGI:106211","DOID:0060775"
"MGI:2151233","DOID:0060469"
"MGI:109520","DOID:0060469"
"MGI:894689","DOID:0060469"
"MGI:1338010","DOID:0060469"
"MGI:109150","DOID:0060469"
"MGI:1914071","DOID:0080111"
"MGI:1913266","DOID:0080120"
"MGI:97138","DOID:0080121"
"MGI:1306775","DOID:0080124"
"MGI:2137410","DOID:0080126"
"MGI:1917633","DOID:699"
"MGI:1889336","DOID:699"
"MGI:3776661","DOID:699"
"MGI:2685011","DOID:988"
"MGI:1914311","DOID:988"
"MGI:1928904","DOID:0111164"
"MGI:1336894","DOID:0111163"
"MGI:1333889","DOID:0080141"
"MGI:1344407","DOID:0060485"
"MGI:3643902","DOID:0080070"
"MGI:1890498","DOID:0080490"
"MGI:96417","DOID:12799"
"MGI:1351641","DOID:12801"
"MGI:1922862","DOID:12801"
"MGI:1196297","DOID:12801"
"MGI:1350341","DOID:12801"
"MGI:96298","DOID:0050809"
"MGI:95872","DOID:12803"
"MGI:88075","DOID:12800"
"MGI:1889844","DOID:0050441"
"MGI:95524","DOID:0060703"
"MGI:1277947","DOID:0050465"
"MGI:2153072","DOID:0050436"
"MGI:104555","DOID:0111534"
"MGI:1316736","DOID:10017"
"MGI:97902","DOID:10016"
"MGI:1328350","DOID:0070299"
"MGI:5707384","DOID:9538"
"MGI:96909","DOID:9538"
"MGI:4939023","DOID:9538"
"MGI:4939024","DOID:9538"
"MGI:6856585","DOID:9538"
"MGI:5644513","DOID:2377"
"MGI:97551","DOID:2377"
"MGI:4459093","DOID:2377"
"MGI:4459440","DOID:2377"
"MGI:104798","DOID:2377"
"MGI:3766211","DOID:2377"
"MGI:3766128","DOID:2377"
"MGI:2443390","DOID:2377"
"MGI:2447586","DOID:9884"
"MGI:1919680","DOID:0050588"
"MGI:1915523","DOID:0050588"
"MGI:2179507","DOID:0050588"
"MGI:2447586","DOID:0050588"
"MGI:1342270","DOID:0050588"
"MGI:2138994","DOID:0050588"
"MGI:2447586","DOID:0110635"
"MGI:1342270","DOID:0110637"
"MGI:1196389","DOID:0050908"
"MGI:1349392","DOID:0050908"
"MGI:4357685","DOID:0050908"
"MGI:1098280","DOID:0050908"
"MGI:1206586","DOID:0050908"
"MGI:1343184","DOID:0050908"
"MGI:1921494","DOID:0050908"
"MGI:1932339","DOID:0050908"
"MGI:95295","DOID:0050908"
"MGI:95661","DOID:0050908"
"MGI:106184","DOID:0050908"
"MGI:98284","DOID:0050908"
"MGI:101785","DOID:0050908"
"MGI:4357687","DOID:0050908"
"MGI:6315192","DOID:0050908"
"MGI:5558102","DOID:0050908"
"MGI:2684063","DOID:0050908"
"MGI:96629","DOID:4971"
"MGI:5441305","DOID:4971"
"MGI:5444026","DOID:4971"
"MGI:97249","DOID:4971"
"MGI:1337080","DOID:4971"
"MGI:95661","DOID:4971"
"MGI:107717","DOID:0060651"
"MGI:1329042","DOID:0090034"
"MGI:1344412","DOID:0080092"
"MGI:94885","DOID:0080092"
"MGI:5468020","DOID:0080092"
"MGI:3640476","DOID:0080094"
"MGI:95557","DOID:0080096"
"MGI:6324027","DOID:0080097"
"MGI:99402","DOID:11830"
"MGI:6281656","DOID:11830"
"MGI:5547615","DOID:633"
"MGI:95904","DOID:633"
"MGI:95691","DOID:0111072"
"MGI:3054421","DOID:11722"
"MGI:3813453","DOID:11722"
"MGI:5523457","DOID:11722"
"MGI:5426789","DOID:11722"
"MGI:4438034","DOID:11722"
"MGI:5427872","DOID:11722"
"MGI:5523465","DOID:11722"
"MGI:94906","DOID:11722"
"MGI:3763895","DOID:11722"
"MGI:3763893","DOID:11722"
"MGI:3763892","DOID:11722"
"MGI:3763888","DOID:11722"
"MGI:3763889","DOID:11722"
"MGI:3763890","DOID:11722"
"MGI:1100513","DOID:9467"
"MGI:894762","DOID:9467"
"MGI:2684894","DOID:0060599"
"MGI:1916703","DOID:0080634"
"MGI:2680765","DOID:8986"
"MGI:1202306","DOID:8986"
"MGI:3621137","DOID:8986"
"MGI:3767621","DOID:8986"
"MGI:1277211","DOID:0090112"
"MGI:5444216","DOID:0110926"
"MGI:2444169","DOID:0110931"
"MGI:1916052","DOID:0110933"
"MGI:97292","DOID:0110928"
"MGI:5566907","DOID:0110927"
"MGI:5316718","DOID:0110927"
"MGI:87902","DOID:0110927"
"MGI:1333868","DOID:0110936"
"MGI:1921742","DOID:0110935"
"MGI:1919580","DOID:0110930"
"MGI:2444289","DOID:0060638"
"MGI:5634776","DOID:2154"
"MGI:1890546","DOID:2154"
"MGI:1858233","DOID:0111112"
"MGI:1335082","DOID:0111113"
"MGI:1921275","DOID:0111114"
"MGI:2384210","DOID:0111115"
"MGI:1932535","DOID:0111116"
"MGI:1919682","DOID:0050474"
"MGI:5583015","DOID:0050474"
"MGI:97487","DOID:0080074"
"MGI:1924836","DOID:0080074"
"MGI:1298218","DOID:0080074"
"MGI:106639","DOID:0080074"
"MGI:2135272","DOID:0080074"
"MGI:1859152","DOID:0110735"
"MGI:3577064","DOID:0110735"
"MGI:95786","DOID:0110735"
"MGI:4418710","DOID:0110735"
"MGI:5700530","DOID:0110737"
"MGI:3848964","DOID:0110737"
"MGI:1859606","DOID:0110739"
"MGI:1918993","DOID:0110740"
"MGI:2444008","DOID:0070514"
"MGI:95775","DOID:0112276"
"MGI:103264","DOID:0080312"
"MGI:1330826","DOID:0081444"
"MGI:97306","DOID:0111253"
"MGI:97628","DOID:0090124"
"MGI:88121","DOID:12388"
"MGI:1298204","DOID:0110721"
"MGI:88562","DOID:0110725"
"MGI:1336194","DOID:0110726"
"MGI:107537","DOID:0110731"
"MGI:103555","DOID:0110731"
"MGI:1347049","DOID:0110731"
"MGI:1298204","DOID:0110731"
"MGI:2442253","DOID:0110728"
"MGI:2159324","DOID:0110729"
"MGI:1919425","DOID:0110722"
"MGI:1349447","DOID:0110723"
"MGI:109169","DOID:12716"
"MGI:103178","DOID:12716"
"MGI:104719","DOID:12716"
"MGI:1097712","DOID:0070113"
"MGI:1351625","DOID:7400"
"MGI:5766486","DOID:0060060"
"MGI:2384818","DOID:0060060"
"MGI:99569","DOID:0060060"
"MGI:5882420","DOID:0060060"
"MGI:5766487","DOID:0060060"
"MGI:2442184","DOID:0050387"
"MGI:2679449","DOID:0060929"
"MGI:1888986","DOID:0050776"
"MGI:3528396","DOID:0050776"
"MGI:99846","DOID:0050776"
"MGI:1339656","DOID:0112051"
"MGI:1915040","DOID:0112059"
"MGI:1859648","DOID:0112034"
"MGI:2148050","DOID:0112044"
"MGI:3822047","DOID:0060578"
"MGI:99511","DOID:0060578"
"MGI:3822031","DOID:0060578"
"MGI:1914113","DOID:0060588"
"MGI:96680","DOID:0060581"
"MGI:98354","DOID:0060582"
"MGI:97847","DOID:0060583"
"MGI:108053","DOID:0060586"
"MGI:4439296","DOID:1572"
"MGI:1289258","DOID:1572"
"MGI:2444131","DOID:1572"
"MGI:2685080","DOID:1572"
"MGI:102570","DOID:0060844"
"MGI:108520","DOID:0060844"
"MGI:96755","DOID:1391"
"MGI:1914272","DOID:0112072"
"MGI:3766098","DOID:9970"
"MGI:104663","DOID:9970"
"MGI:2651573","DOID:9970"
"MGI:2651833","DOID:9970"
"MGI:88064","DOID:9970"
"MGI:3055441","DOID:9970"
"MGI:104963","DOID:9970"
"MGI:3526447","DOID:9970"
"MGI:104993","DOID:9970"
"MGI:6273990","DOID:9970"
"MGI:1891836","DOID:9970"
"MGI:1920024","DOID:9970"
"MGI:2678724","DOID:9970"
"MGI:1917976","DOID:9970"
"MGI:1917887","DOID:9970"
"MGI:1917560","DOID:9970"
"MGI:101932","DOID:9970"
"MGI:87853","DOID:9970"
"MGI:101909","DOID:9970"
"MGI:5763308","DOID:9970"
"MGI:99457","DOID:9970"
"MGI:1276523","DOID:9970"
"MGI:3644668","DOID:9970"
"MGI:99260","DOID:9970"
"MGI:106903","DOID:9970"
"MGI:2143311","DOID:9970"
"MGI:1277215","DOID:9970"
"MGI:5763239","DOID:9970"
"MGI:98847","DOID:9970"
"MGI:96929","DOID:9970"
"MGI:1934606","DOID:9970"
"MGI:98331","DOID:9970"
"MGI:98306","DOID:9970"
"MGI:97511","DOID:9970"
"MGI:1929470","DOID:9970"
"MGI:97772","DOID:9970"
"MGI:97742","DOID:9970"
"MGI:103302","DOID:0050848"
"MGI:107193","DOID:0050633"
"MGI:2677271","DOID:0050633"
"MGI:107178","DOID:0060482"
"MGI:95713","DOID:0060291"
"MGI:3693297","DOID:11719"
"MGI:1345146","DOID:0110713"
"MGI:97849","DOID:0060010"
"MGI:96828","DOID:0060327"
"MGI:5641917","DOID:1067"
"MGI:1202864","DOID:1067"
"MGI:6286494","DOID:1067"
"MGI:1100537","DOID:0080697"
"MGI:97448","DOID:9271"
"MGI:1350328","DOID:0060316"
"MGI:97370","DOID:0060887"
"MGI:88467","DOID:0110334"
"MGI:3766094","DOID:0110334"
"MGI:88283","DOID:0110346"
"MGI:88467","DOID:0110341"
"MGI:1927578","DOID:0110341"
"MGI:1927578","DOID:0110339"
"MGI:88468","DOID:0110339"
"MGI:88467","DOID:0110339"
"MGI:88467","DOID:0110340"
"MGI:5882590","DOID:0110344"
"MGI:2138346","DOID:0110344"
"MGI:1934923","DOID:0110344"
"MGI:108080","DOID:0110350"
"MGI:1891221","DOID:0110337"
"MGI:1888921","DOID:0110336"
"MGI:97750","DOID:0110349"
"MGI:1919595","DOID:0060886"
"MGI:6197463","DOID:11476"
"MGI:4454661","DOID:11476"
"MGI:109558","DOID:11476"
"MGI:1100089","DOID:11476"
"MGI:99414","DOID:11476"
"MGI:108445","DOID:11476"
"MGI:104807","DOID:11476"
"MGI:109587","DOID:11476"
"MGI:5788417","DOID:11476"
"MGI:107655","DOID:11476"
"MGI:1921164","DOID:11476"
"MGI:103076","DOID:11476"
"MGI:107527","DOID:11476"
"MGI:1278315","DOID:0060849"
"MGI:98834","DOID:3347"
"MGI:5521540","DOID:3347"
"MGI:5796021","DOID:3347"
"MGI:88447","DOID:0080026"
"MGI:3037886","DOID:2394"
"MGI:88276","DOID:2394"
"MGI:88039","DOID:2394"
"MGI:4439282","DOID:2394"
"MGI:1352462","DOID:5425"
"MGI:95729","DOID:9248"
"MGI:2442473","DOID:0111506"
"MGI:2429940","DOID:4905"
"MGI:3621127","DOID:4905"
"MGI:5560459","DOID:4905"
"MGI:3040265","DOID:4905"
"MGI:96680","DOID:4905"
"MGI:5441545","DOID:4905"
"MGI:3621125","DOID:4905"
"MGI:3802815","DOID:4905"
"MGI:3802816","DOID:4905"
"MGI:3802817","DOID:4905"
"MGI:97250","DOID:4905"
"MGI:3039698","DOID:4905"
"MGI:88478","DOID:4989"
"MGI:1914623","DOID:4989"
"MGI:88190","DOID:3969"
"MGI:5897608","DOID:3969"
"MGI:5524232","DOID:3969"
"MGI:5897624","DOID:3969"
"MGI:5578558","DOID:3969"
"MGI:5524273","DOID:3969"
"MGI:108359","DOID:0060285"
"MGI:97169","DOID:0060285"
"MGI:2652211","DOID:0060367"
"MGI:1277151","DOID:0060367"
"MGI:3528948","DOID:0060367"
"MGI:5806787","DOID:0060367"
"MGI:3723251","DOID:0060367"
"MGI:6810773","DOID:0060367"
"MGI:3057168","DOID:0060367"
"MGI:5435398","DOID:0060367"
"MGI:5431990","DOID:0060367"
"MGI:5824304","DOID:0060367"
"MGI:3757751","DOID:0060367"
"MGI:5526030","DOID:0060367"
"MGI:4942282","DOID:0060367"
"MGI:5699837","DOID:0060367"
"MGI:5429328","DOID:0060367"
"MGI:3767854","DOID:0060367"
"MGI:1859152","DOID:0060900"
"MGI:1890467","DOID:0060897"
"MGI:1355296","DOID:0060368"
"MGI:3845879","DOID:0060368"
"MGI:5573193","DOID:0060895"
"MGI:1277151","DOID:0060895"
"MGI:1916193","DOID:0060369"
"MGI:2135637","DOID:0060370"
"MGI:1913975","DOID:0060371"
"MGI:4437434","DOID:0060371"
"MGI:5800407","DOID:0060371"
"MGI:5559902","DOID:0060371"
"MGI:5466581","DOID:0090049"
"MGI:5006975","DOID:0090049"
"MGI:1930773","DOID:0090049"
"MGI:102791","DOID:9822"
"MGI:2137495","DOID:13832"
"MGI:104672","DOID:13832"
"MGI:102791","DOID:0060866"
"MGI:88274","DOID:0060864"
"MGI:5806869","DOID:0090111"
"MGI:98358","DOID:0090111"
"MGI:103177","DOID:0090111"
"MGI:2138281","DOID:9631"
"MGI:5447028","DOID:3210"
"MGI:97623","DOID:3210"
"MGI:2388031","DOID:3210"
"MGI:3852176","DOID:3210"
"MGI:99499","DOID:0060851"
"MGI:1346029","DOID:0060744"
"MGI:1096329","DOID:0060744"
"MGI:95556","DOID:0050454"
"MGI:2442555","DOID:0060476"
"MGI:96573","DOID:0060639"
"MGI:107501","DOID:0060639"
"MGI:1330812","DOID:0050797"
"MGI:1858213","DOID:0050857"
"MGI:6331091","DOID:0060486"
"MGI:97362","DOID:13042"
"MGI:109583","DOID:13042"
"MGI:1347470","DOID:13042"
"MGI:5448200","DOID:0060282"
"MGI:105062","DOID:0050791"
"MGI:97490","DOID:0060673"
"MGI:2685903","DOID:0080201"
"MGI:1341870","DOID:3852"
"MGI:95522","DOID:14705"
"MGI:95523","DOID:14705"
"MGI:1923442","DOID:0080181"
"MGI:108399","DOID:0080354"
"MGI:1930016","DOID:0080354"
"MGI:98504","DOID:9281"
"MGI:97473","DOID:9281"
"MGI:96214","DOID:9281"
"MGI:97902","DOID:0050771"
"MGI:5774859","DOID:11870"
"MGI:96677","DOID:3263"
"MGI:2441730","DOID:0081362"
"MGI:99916","DOID:0060852"
"MGI:2387586","DOID:0060852"
"MGI:1934765","DOID:0060680"
"MGI:88451","DOID:0060680"
"MGI:98506","DOID:0060488"
"MGI:2386258","DOID:9212"
"MGI:1861441","DOID:2223"
"MGI:1333879","DOID:2223"
"MGI:1347355","DOID:2223"
"MGI:1914549","DOID:2223"
"MGI:107448","DOID:2223"
"MGI:2180307","DOID:2223"
"MGI:2177763","DOID:2223"
"MGI:1927580","DOID:2223"
"MGI:2153839","DOID:2223"
"MGI:2178598","DOID:2223"
"MGI:2137586","DOID:2223"
"MGI:1931295","DOID:2223"
"MGI:2177742","DOID:2223"
"MGI:107734","DOID:2223"
"MGI:107899","DOID:0111046"
"MGI:96601","DOID:0060691"
"MGI:96612","DOID:0060691"
"MGI:1918089","DOID:0060692"
"MGI:5519082","DOID:0110858"
"MGI:97603","DOID:0110858"
"MGI:3844549","DOID:0110859"
"MGI:1099818","DOID:0110859"
"MGI:2155808","DOID:0080212"
"MGI:5662265","DOID:11612"
"MGI:104874","DOID:11612"
"MGI:8215437","DOID:11612"
"MGI:5553467","DOID:8997"
"MGI:96629","DOID:8997"
"MGI:5441305","DOID:8997"
"MGI:1915349","DOID:1148"
"MGI:2138968","DOID:0060279"
"MGI:1916066","DOID:0112325"
"MGI:1919638","DOID:0060055"
"MGI:1859211","DOID:0060055"
"MGI:5555962","DOID:0060853"
"MGI:5555963","DOID:0060853"
"MGI:103291","DOID:0060853"
"MGI:3769761","DOID:11983"
"MGI:97290","DOID:11983"
"MGI:4356429","DOID:11983"
"MGI:3769683","DOID:11983"
"MGI:96281","DOID:11983"
"MGI:103975","DOID:11983"
"MGI:1351648","DOID:11983"
"MGI:1891407","DOID:11983"
"MGI:98347","DOID:11983"
"MGI:103976","DOID:11983"
"MGI:3642370","DOID:10591"
"MGI:104564","DOID:10591"
"MGI:88470","DOID:10591"
"MGI:96416","DOID:10591"
"MGI:97364","DOID:10591"
