"gene_accession_id","disease_id"
"MGI:97797","DOID:10591"
"MGI:1929751","DOID:10591"
"MGI:1923696","DOID:0070293"
"MGI:1916172","DOID:0110594"
"MGI:1923566","DOID:0110612"
"MGI:1289263","DOID:0110598"
"MGI:5491159","DOID:0110598"
"MGI:1859553","DOID:0110608"
"MGI:3588207","DOID:0110626"
"MGI:2685906","DOID:0110596"
"MGI:2387863","DOID:0110597"
"MGI:1922184","DOID:0110609"
"MGI:1914935","DOID:0110615"
"MGI:107718","DOID:0110599"
"MGI:1924859","DOID:0110624"
"MGI:1202386","DOID:0110619"
"MGI:1921657","DOID:0110620"
"MGI:1100864","DOID:0110605"
"MGI:1914676","DOID:0070241"
"MGI:94924","DOID:446"
"MGI:105061","DOID:446"
"MGI:95824","DOID:446"
"MGI:7868081","DOID:446"
"MGI:3055441","DOID:446"
"MGI:1329033","DOID:0111670"
"MGI:1923488","DOID:0111671"
"MGI:3844256","DOID:11202"
"MGI:1914325","DOID:612"
"MGI:1926562","DOID:1070"
"MGI:5302111","DOID:1070"
"MGI:5705745","DOID:1070"
"MGI:1921325","DOID:0080869"
"MGI:1329021","DOID:0080870"
"MGI:1097164","DOID:0080873"
"MGI:1921627","DOID:0112278"
"MGI:99402","DOID:14557"
"MGI:1859993","DOID:14557"
"MGI:97747","DOID:14557"
"MGI:98933","DOID:14557"
"MGI:3703792","DOID:14557"
"MGI:104511","DOID:14557"
"MGI:4838757","DOID:14557"
"MGI:3835843","DOID:14557"
"MGI:1095407","DOID:14557"
"MGI:2651560","DOID:14557"
"MGI:5474458","DOID:14557"
"MGI:97569","DOID:0060643"
"MGI:3834664","DOID:3911"
"MGI:5441744","DOID:3911"
"MGI:96794","DOID:3911"
"MGI:1354161","DOID:3911"
"MGI:1890508","DOID:3911"
"MGI:1917925","DOID:3911"
"MGI:98251","DOID:0111074"
"MGI:1196458","DOID:891"
"MGI:1916034","DOID:0111448"
"MGI:2685581","DOID:0090004"
"MGI:2384974","DOID:0111666"
"MGI:97499","DOID:14701"
"MGI:109583","DOID:10283"
"MGI:88276","DOID:10283"
"MGI:98729","DOID:10283"
"MGI:1928480","DOID:10283"
"MGI:3039899","DOID:10283"
"MGI:4358242","DOID:10283"
"MGI:97166","DOID:10283"
"MGI:5566831","DOID:10283"
"MGI:3574627","DOID:10283"
"MGI:3039388","DOID:10283"
"MGI:2675933","DOID:10283"
"MGI:88039","DOID:10283"
"MGI:3574626","DOID:10283"
"MGI:2675928","DOID:10283"
"MGI:2680364","DOID:10283"
"MGI:96680","DOID:10283"
"MGI:3794203","DOID:10283"
"MGI:5009686","DOID:10283"
"MGI:3831139","DOID:10283"
"MGI:97352","DOID:10283"
"MGI:3706551","DOID:10283"
"MGI:87986","DOID:13482"
"MGI:88469","DOID:0080047"
"MGI:4361024","DOID:0080047"
"MGI:95777","DOID:0080053"
"MGI:97800","DOID:0080053"
"MGI:95777","DOID:4183"
"MGI:1351634","DOID:2738"
"MGI:2386258","DOID:0080475"
"MGI:1351617","DOID:12120"
"MGI:1339759","DOID:12120"
"MGI:1339754","DOID:12120"
"MGI:1339752","DOID:12120"
"MGI:4360911","DOID:9675"
"MGI:1101771","DOID:9675"
"MGI:98376","DOID:9675"
"MGI:1918961","DOID:9675"
"MGI:1927580","DOID:9675"
"MGI:102793","DOID:9675"
"MGI:4830475","DOID:9675"
"MGI:96615","DOID:9675"
"MGI:96824","DOID:9675"
"MGI:96646","DOID:9675"
"MGI:6278013","DOID:9675"
"MGI:1858901","DOID:9675"
"MGI:5475004","DOID:9675"
"MGI:108075","DOID:9675"
"MGI:97803","DOID:9675"
"MGI:97365","DOID:5813"
"MGI:1921303","DOID:0060642"
"MGI:88462","DOID:0060642"
"MGI:891978","DOID:10582"
"MGI:97307","DOID:4450"
"MGI:97486","DOID:0090006"
"MGI:2148742","DOID:0060880"
"MGI:3822349","DOID:0060880"
"MGI:1927555","DOID:14219"
"MGI:109393","DOID:14219"
"MGI:2153480","DOID:14219"
"MGI:1859638","DOID:0060179"
"MGI:98783","DOID:397"
"MGI:1916052","DOID:397"
"MGI:5912296","DOID:397"
"MGI:5909302","DOID:397"
"MGI:6315993","DOID:397"
"MGI:97526","DOID:10584"
"MGI:1914407","DOID:10584"
"MGI:108084","DOID:10584"
"MGI:98488","DOID:10584"
"MGI:2159437","DOID:10584"
"MGI:2443639","DOID:10584"
"MGI:1914535","DOID:10584"
"MGI:97524","DOID:10584"
"MGI:2664102","DOID:10584"
"MGI:1918673","DOID:10584"
"MGI:2679260","DOID:10584"
"MGI:97525","DOID:10584"
"MGI:1341105","DOID:0110390"
"MGI:1916238","DOID:0110408"
"MGI:2136343","DOID:0110358"
"MGI:2179381","DOID:0110403"
"MGI:109571","DOID:0110381"
"MGI:1918017","DOID:0110356"
"MGI:109424","DOID:0110354"
"MGI:1277953","DOID:0110415"
"MGI:5806091","DOID:0110415"
"MGI:1929699","DOID:0110415"
"MGI:98001","DOID:0110353"
"MGI:3037816","DOID:0110368"
"MGI:1921123","DOID:0110365"
"MGI:4936752","DOID:0110414"
"MGI:1344037","DOID:0110414"
"MGI:2443337","DOID:0110406"
"MGI:97914","DOID:0110372"
"MGI:6187992","DOID:0110372"
"MGI:2388177","DOID:0110372"
"MGI:2686798","DOID:0110372"
"MGI:97525","DOID:0110375"
"MGI:1100886","DOID:0110376"
"MGI:6794095","DOID:0110377"
"MGI:88436","DOID:0110377"
"MGI:2385061","DOID:0110364"
"MGI:3044955","DOID:0110371"
"MGI:1914672","DOID:0110352"
"MGI:102791","DOID:0110383"
"MGI:1917585","DOID:0080350"
"MGI:1349429","DOID:0110419"
"MGI:5517697","DOID:768"
"MGI:2388174","DOID:768"
"MGI:3040287","DOID:768"
"MGI:1347464","DOID:1206"
"MGI:3618742","DOID:1206"
"MGI:99918","DOID:1206"
"MGI:99613","DOID:7148"
"MGI:99180","DOID:7148"
"MGI:3053712","DOID:7148"
"MGI:101900","DOID:7148"
"MGI:96560","DOID:7148"
"MGI:3809473","DOID:7148"
"MGI:4421696","DOID:7148"
"MGI:3767249","DOID:7148"
"MGI:3056730","DOID:7148"
"MGI:4818260","DOID:7148"
"MGI:104798","DOID:7148"
"MGI:1329019","DOID:7148"
"MGI:1321392","DOID:0110851"
"MGI:1343460","DOID:0110852"
"MGI:2443065","DOID:0110853"
"MGI:1917488","DOID:0090113"
"MGI:87912","DOID:0060856"
"MGI:109448","DOID:0060856"
"MGI:2151208","DOID:0110633"
"MGI:1914544","DOID:11589"
"MGI:107570","DOID:0060255"
"MGI:3621120","DOID:0060255"
"MGI:1931028","DOID:2732"
"MGI:1098280","DOID:1933"
"MGI:98872","DOID:14768"
"MGI:5451191","DOID:3323"
"MGI:96074","DOID:3323"
"MGI:5451189","DOID:3323"
"MGI:107680","DOID:0112307"
"MGI:1918269","DOID:0111550"
"MGI:1298387","DOID:0060253"
"MGI:104540","DOID:13300"
"MGI:97311","DOID:13300"
"MGI:1859183","DOID:0060490"
"MGI:109484","DOID:5419"
"MGI:88414","DOID:5419"
"MGI:104726","DOID:5419"
"MGI:104740","DOID:5419"
"MGI:1338076","DOID:5419"
"MGI:94862","DOID:5419"
"MGI:95459","DOID:5419"
"MGI:95627","DOID:5419"
"MGI:2681835","DOID:5419"
"MGI:95777","DOID:5419"
"MGI:95819","DOID:5419"
"MGI:96083","DOID:5419"
"MGI:103022","DOID:5419"
"MGI:106065","DOID:5419"
"MGI:5784535","DOID:5419"
"MGI:96949","DOID:5419"
"MGI:1930016","DOID:5419"
"MGI:106679","DOID:5419"
"MGI:5620886","DOID:5419"
"MGI:107172","DOID:5419"
"MGI:2447658","DOID:5419"
"MGI:97531","DOID:5419"
"MGI:2446244","DOID:5419"
"MGI:97613","DOID:5419"
"MGI:1201690","DOID:5419"
"MGI:2442949","DOID:5419"
"MGI:2137383","DOID:5419"
"MGI:1346542","DOID:5419"
"MGI:98331","DOID:5419"
"MGI:2137586","DOID:5419"
"MGI:5521184","DOID:5419"
"MGI:98506","DOID:5419"
"MGI:5486140","DOID:5419"
"MGI:5462362","DOID:5419"
"MGI:87986","DOID:5419"
"MGI:1346871","DOID:5419"
"MGI:99779","DOID:5419"
"MGI:2148258","DOID:5419"
"MGI:107595","DOID:5419"
"MGI:107688","DOID:5419"
"MGI:1891700","DOID:5419"
"MGI:5428304","DOID:5419"
"MGI:3758075","DOID:5419"
"MGI:3039785","DOID:5419"
"MGI:1097165","DOID:5419"
"MGI:1096391","DOID:5419"
"MGI:3785789","DOID:5419"
"MGI:3798957","DOID:5419"
"MGI:4843270","DOID:5419"
"MGI:1351342","DOID:5419"
"MGI:1859216","DOID:5419"
"MGI:2152938","DOID:5419"
"MGI:2389173","DOID:5419"
"MGI:1351636","DOID:5419"
"MGI:1352456","DOID:5419"
"MGI:1858224","DOID:5419"
"MGI:109553","DOID:5419"
"MGI:1354953","DOID:5419"
"MGI:3838644","DOID:0070085"
"MGI:6287120","DOID:0070085"
"MGI:88445","DOID:0080021"
"MGI:2140361","DOID:0050775"
"MGI:1918957","DOID:0060456"
"MGI:96257","DOID:0090005"
"MGI:97530","DOID:4297"
"MGI:98715","DOID:4297"
"MGI:894697","DOID:0060252"
"MGI:1921749","DOID:0060756"
"MGI:2442252","DOID:0060757"
"MGI:1913529","DOID:0050576"
"MGI:96071","DOID:0060857"
"MGI:99928","DOID:0090014"
"MGI:1345961","DOID:0090014"
"MGI:97849","DOID:0090013"
"MGI:104779","DOID:0090013"
"MGI:2441769","DOID:0090012"
"MGI:87868","DOID:0080154"
"MGI:1341722","DOID:0050793"
"MGI:1921932","DOID:0110090"
"MGI:2146906","DOID:0110097"
"MGI:97583","DOID:0111454"
"MGI:1913961","DOID:0060479"
"MGI:1915181","DOID:0060479"
"MGI:1924105","DOID:3659"
"MGI:98251","DOID:13884"
"MGI:1096392","DOID:13884"
"MGI:96257","DOID:0090032"
"MGI:5825052","DOID:14681"
"MGI:5825053","DOID:14681"
"MGI:104903","DOID:0060248"
"MGI:3664332","DOID:12894"
"MGI:2143599","DOID:12894"
"MGI:104856","DOID:12894"
"MGI:5805450","DOID:12894"
"MGI:96398","DOID:12894"
"MGI:1344376","DOID:12894"
"MGI:105084","DOID:12894"
"MGI:3818759","DOID:12894"
"MGI:4430828","DOID:12894"
"MGI:96556","DOID:12894"
"MGI:98725","DOID:12894"
"MGI:96549","DOID:12894"
"MGI:96548","DOID:12894"
"MGI:95484","DOID:12894"
"MGI:1858204","DOID:12894"
"MGI:88587","DOID:12894"
"MGI:1338881","DOID:12894"
"MGI:2676278","DOID:12894"
"MGI:2450863","DOID:12894"
"MGI:103011","DOID:12894"
"MGI:101941","DOID:12894"
"MGI:1338803","DOID:12894"
"MGI:104741","DOID:12894"
"MGI:98737","DOID:12894"
"MGI:1351338","DOID:8923"
"MGI:6324049","DOID:8923"
"MGI:3621028","DOID:8923"
"MGI:3039780","DOID:8923"
"MGI:1298378","DOID:14692"
"MGI:3521936","DOID:0060768"
"MGI:3521942","DOID:0060768"
"MGI:103291","DOID:0060768"
"MGI:1330805","DOID:0081271"
"MGI:98754","DOID:0090114"
"MGI:1921749","DOID:0080036"
"MGI:5441844","DOID:0080036"
"MGI:5304470","DOID:0080036"
"MGI:97311","DOID:0112102"
"MGI:2135601","DOID:0070537"
"MGI:1289258","DOID:0070170"
"MGI:1277238","DOID:0070166"
"MGI:2443778","DOID:0111929"
"MGI:1930136","DOID:0111922"
"MGI:1917176","DOID:0111926"
"MGI:2444274","DOID:0111918"
"MGI:107714","DOID:0112164"
"MGI:1914311","DOID:0112175"
"MGI:5317030","DOID:0050954"
"MGI:3621168","DOID:0050954"
"MGI:104783","DOID:0050954"
"MGI:5644275","DOID:0050960"
"MGI:5660025","DOID:0050964"
"MGI:97597","DOID:0050964"
"MGI:5142232","DOID:0050967"
"MGI:3772770","DOID:0050967"
"MGI:3772698","DOID:0050967"
"MGI:3772769","DOID:0050967"
"MGI:101838","DOID:0050967"
"MGI:5697197","DOID:0050955"
"MGI:1277223","DOID:0050955"
"MGI:5467322","DOID:0050955"
"MGI:109189","DOID:0050976"
"MGI:1916847","DOID:0050977"
"MGI:1313261","DOID:0050882"
"MGI:5662094","DOID:0050882"
"MGI:109482","DOID:0050956"
"MGI:4398717","DOID:0050958"
"MGI:6194618","DOID:0050958"
"MGI:2653602","DOID:0050958"
"MGI:2179277","DOID:0050958"
"MGI:5705121","DOID:0050958"
"MGI:6194619","DOID:0050958"
"MGI:2450855","DOID:0050958"
"MGI:1920036","DOID:0090115"
"MGI:101927","DOID:0090021"
"MGI:5583955","DOID:0090021"
"MGI:101926","DOID:0090021"
"MGI:2446089","DOID:0090116"
"MGI:1330223","DOID:0050812"
"MGI:4940991","DOID:14789"
"MGI:88452","DOID:14789"
"MGI:1337006","DOID:14789"
"MGI:109424","DOID:0050817"
"MGI:4360791","DOID:0050817"
"MGI:4360794","DOID:0050817"
"MGI:1933331","DOID:0050817"
"MGI:4360795","DOID:0050817"
"MGI:109583","DOID:9452"
"MGI:96778","DOID:9452"
"MGI:104663","DOID:9452"
"MGI:96765","DOID:9452"
"MGI:87930","DOID:9452"
"MGI:97611","DOID:9452"
"MGI:5578130","DOID:9452"
"MGI:1338074","DOID:9452"
"MGI:99457","DOID:9452"
"MGI:2135607","DOID:9452"
"MGI:1298218","DOID:9452"
"MGI:5781012","DOID:9452"
"MGI:1914345","DOID:13366"
"MGI:1919762","DOID:0111457"
"MGI:2388992","DOID:10534"
"MGI:88135","DOID:10534"
"MGI:2652507","DOID:10534"
"MGI:96560","DOID:10534"
"MGI:1925542","DOID:0060354"
"MGI:107476","DOID:0060354"
"MGI:1915769","DOID:0111169"
"MGI:103223","DOID:9007"
"MGI:96285","DOID:9007"
"MGI:95317","DOID:1929"
"MGI:1918708","DOID:0111809"
"MGI:1201779","DOID:0070538"
"MGI:1889383","DOID:0060800"
"MGI:99781","DOID:0060809"
"MGI:3815539","DOID:0060799"
"MGI:3815538","DOID:0060799"
"MGI:2444393","DOID:0060824"
"MGI:2444341","DOID:0060812"
"MGI:96205","DOID:0060242"
"MGI:1918836","DOID:9074"
"MGI:107357","DOID:9074"
"MGI:96892","DOID:9074"
"MGI:95499","DOID:9074"
"MGI:5444395","DOID:9074"
"MGI:97740","DOID:9074"
"MGI:104556","DOID:9074"
"MGI:88337","DOID:9074"
"MGI:1276116","DOID:9074"
"MGI:96628","DOID:9074"
"MGI:2176882","DOID:9074"
"MGI:1342542","DOID:9074"
"MGI:99655","DOID:9074"
"MGI:2144765","DOID:9074"
"MGI:2143599","DOID:9074"
"MGI:1346328","DOID:9074"
"MGI:97747","DOID:9074"
"MGI:95484","DOID:9074"
"MGI:3843669","DOID:9074"
"MGI:96647","DOID:9074"
"MGI:104669","DOID:9074"
"MGI:99140","DOID:9074"
"MGI:107799","DOID:9074"
"MGI:97810","DOID:9074"
"MGI:1314635","DOID:9074"
"MGI:1914267","DOID:9074"
"MGI:106652","DOID:9074"
"MGI:98214","DOID:9074"
"MGI:2685397","DOID:9074"
"MGI:1346340","DOID:9074"
"MGI:88223","DOID:9074"
"MGI:2138281","DOID:9074"
"MGI:103157","DOID:9074"
"MGI:96461","DOID:9074"
"MGI:4461028","DOID:9074"
"MGI:1889411","DOID:9074"
"MGI:104879","DOID:9074"
"MGI:1926375","DOID:9074"
"MGI:88228","DOID:9074"
"MGI:1329012","DOID:14365"
"MGI:3813492","DOID:418"
"MGI:95554","DOID:418"
"MGI:95489","DOID:418"
"MGI:98728","DOID:418"
"MGI:102858","DOID:418"
"MGI:88453","DOID:418"
"MGI:99607","DOID:1388"
"MGI:3510913","DOID:1388"
"MGI:1261827","DOID:0112339"
"MGI:96073","DOID:3320"
"MGI:102949","DOID:0060769"
"MGI:1921642","DOID:0080698"
"MGI:1335082","DOID:6419"
"MGI:3584243","DOID:6419"
"MGI:2429765","DOID:6419"
"MGI:97380","DOID:6419"
"MGI:99604","DOID:6419"
"MGI:1338820","DOID:6419"
"MGI:1341884","DOID:6419"
"MGI:107718","DOID:6419"
"MGI:1306784","DOID:6419"
"MGI:97350","DOID:6419"
"MGI:3653212","DOID:6419"
"MGI:103248","DOID:6419"
"MGI:95716","DOID:6419"
"MGI:1334444","DOID:6419"
"MGI:95524","DOID:13481"
"MGI:96257","DOID:13481"
"MGI:1928761","DOID:0090117"
"MGI:95661","DOID:1588"
"MGI:5295639","DOID:1588"
"MGI:98743","DOID:11633"
"MGI:5529513","DOID:11633"
"MGI:1276523","DOID:11633"
"MGI:98742","DOID:11633"
"MGI:98864","DOID:0111078"
"MGI:104554","DOID:0090002"
"MGI:103013","DOID:0060173"
"MGI:1314884","DOID:0090018"
"MGI:97168","DOID:0050591"
"MGI:97493","DOID:0050591"
"MGI:3832907","DOID:0060730"
"MGI:1353568","DOID:0060730"
"MGI:3832912","DOID:0060730"
"MGI:4838204","DOID:0060730"
"MGI:1921004","DOID:0090039"
"MGI:1889585","DOID:0050887"
"MGI:98865","DOID:0050638"
"MGI:3047091","DOID:0050638"
"MGI:6110831","DOID:0050638"
"MGI:1927616","DOID:14743"
"MGI:96189","DOID:0050587"
"MGI:1334444","DOID:0080169"
"MGI:103156","DOID:12098"
"MGI:98797","DOID:0050884"
"MGI:2139806","DOID:0050886"
"MGI:107476","DOID:0080089"
"MGI:1925542","DOID:0080686"
"MGI:3497904","DOID:9744"
"MGI:1333813","DOID:9744"
"MGI:2385759","DOID:9744"
"MGI:88357","DOID:9744"
"MGI:1277193","DOID:9744"
"MGI:3576515","DOID:9744"
"MGI:3576671","DOID:9744"
"MGI:3578636","DOID:9744"
"MGI:3576271","DOID:9744"
"MGI:3584119","DOID:9744"
"MGI:1921164","DOID:9744"
"MGI:3590214","DOID:9744"
"MGI:3573698","DOID:9744"
"MGI:3531505","DOID:9744"
"MGI:2445054","DOID:9744"
"MGI:95634","DOID:9744"
"MGI:3056940","DOID:9744"
"MGI:3053738","DOID:9744"
"MGI:3052552","DOID:9744"
"MGI:3046790","DOID:9744"
"MGI:95903","DOID:9744"
"MGI:3706437","DOID:9744"
"MGI:3706436","DOID:9744"
"MGI:3711051","DOID:9744"
"MGI:3790747","DOID:9744"
"MGI:96448","DOID:9744"
"MGI:96545","DOID:9744"
"MGI:96556","DOID:9744"
"MGI:103062","DOID:9744"
"MGI:102851","DOID:9744"
"MGI:96573","DOID:9744"
"MGI:97361","DOID:9744"
"MGI:3043842","DOID:9744"
"MGI:3043841","DOID:9744"
"MGI:107656","DOID:9744"
"MGI:107654","DOID:9744"
"MGI:101941","DOID:9744"
"MGI:99255","DOID:9744"
"MGI:107474","DOID:9744"
"MGI:104511","DOID:9744"
"MGI:98553","DOID:9744"
"MGI:97551","DOID:9744"
"MGI:98279","DOID:9744"
"MGI:107418","DOID:9744"
"MGI:5565216","DOID:9744"
"MGI:96434","DOID:0110741"
"MGI:3818711","DOID:0110741"
"MGI:1339708","DOID:0110746"
"MGI:1914930","DOID:9352"
"MGI:3028849","DOID:9352"
"MGI:98331","DOID:9352"
"MGI:2673307","DOID:9352"
"MGI:1914947","DOID:9352"
"MGI:98504","DOID:9352"
"MGI:1335087","DOID:9352"
"MGI:101884","DOID:9352"
"MGI:104663","DOID:9352"
"MGI:96281","DOID:9352"
"MGI:1347487","DOID:9352"
"MGI:87853","DOID:9352"
"MGI:3842763","DOID:9352"
"MGI:2386848","DOID:9352"
"MGI:105115","DOID:9352"
"MGI:106633","DOID:9352"
"MGI:6111354","DOID:9352"
"MGI:109334","DOID:9352"
"MGI:96573","DOID:9352"
"MGI:104993","DOID:9352"
"MGI:99421","DOID:9352"
"MGI:99454","DOID:9352"
"MGI:1270854","DOID:9352"
"MGI:96160","DOID:9352"
"MGI:104874","DOID:9352"
"MGI:2385505","DOID:9352"
"MGI:3766098","DOID:9352"
"MGI:88064","DOID:9352"
"MGI:1858229","DOID:9352"
"MGI:2153588","DOID:9352"
"MGI:99260","DOID:9352"
"MGI:95758","DOID:9352"
"MGI:1095438","DOID:9352"
"MGI:96382","DOID:9352"
"MGI:1921765","DOID:9352"
"MGI:5804123","DOID:9352"
"MGI:5804113","DOID:9352"
"MGI:2444672","DOID:9352"
"MGI:96795","DOID:0060785"
"MGI:5491200","DOID:0060785"
"MGI:5491202","DOID:0060785"
"MGI:5697873","DOID:0060785"
"MGI:95482","DOID:0050726"
"MGI:96213","DOID:0050727"
"MGI:98495","DOID:0060614"
"MGI:1891700","DOID:11054"
"MGI:5770787","DOID:11054"
"MGI:3040303","DOID:11054"
"MGI:88276","DOID:11054"
"MGI:5014308","DOID:11054"
"MGI:109583","DOID:11054"
"MGI:5789552","DOID:11054"
"MGI:5141745","DOID:11054"
"MGI:2685814","DOID:0050816"
"MGI:104510","DOID:0110826"
"MGI:1919338","DOID:0110830"
"MGI:1890219","DOID:0110831"
"MGI:1891428","DOID:0110832"
"MGI:2450757","DOID:0110834"
"MGI:1341292","DOID:0110838"
"MGI:2443878","DOID:0110839"
"MGI:1274784","DOID:0110839"
"MGI:2682003","DOID:0110840"
"MGI:2388124","DOID:0110841"
"MGI:102548","DOID:13223"
"MGI:1351338","DOID:6039"
"MGI:3621028","DOID:6039"
"MGI:2442827","DOID:14679"
"MGI:1923416","DOID:14679"
"MGI:107736","DOID:14679"
"MGI:97515","DOID:14679"
"MGI:1330818","DOID:14679"
"MGI:2682064","DOID:14679"
"MGI:1859211","DOID:0060239"
"MGI:2655333","DOID:0060239"
"MGI:104968","DOID:4346"
"MGI:88453","DOID:14756"
"MGI:1336209","DOID:12583"
"MGI:98493","DOID:12583"
"MGI:1916034","DOID:12583"
"MGI:104686","DOID:12583"
"MGI:3702641","DOID:12583"
"MGI:1346858","DOID:12583"
"MGI:1313268","DOID:12583"
"MGI:105923","DOID:12583"
"MGI:5446153","DOID:12583"
"MGI:895149","DOID:0080155"
"MGI:87866","DOID:0080155"
"MGI:98914","DOID:9620"
"MGI:97307","DOID:0111252"
"MGI:3044955","DOID:0050661"
"MGI:1346332","DOID:0050661"
"MGI:5298018","DOID:14175"
"MGI:103223","DOID:14175"
"MGI:98941","DOID:0060574"
"MGI:104554","DOID:0110948"
"MGI:97487","DOID:0110948"
"MGI:104554","DOID:0110950"
"MGI:102720","DOID:0110953"
"MGI:95285","DOID:0110954"
"MGI:98358","DOID:0110955"
"MGI:102790","DOID:0110718"
"MGI:1914481","DOID:0110719"
"MGI:107940","DOID:14731"
"MGI:95489","DOID:0050475"
"MGI:2449112","DOID:0050475"
"MGI:3588195","DOID:0050475"
"MGI:102806","DOID:4258"
"MGI:98822","DOID:4258"
"MGI:1346858","DOID:4258"
"MGI:3576012","DOID:4258"
"MGI:98359","DOID:4258"
"MGI:2178798","DOID:13137"
"MGI:109257","DOID:13137"
"MGI:3525072","DOID:5688"
"MGI:109635","DOID:5688"
"MGI:109563","DOID:0060591"
"MGI:1861942","DOID:1928"
"MGI:98397","DOID:1928"
"MGI:1277959","DOID:1928"
"MGI:1353499","DOID:1928"
"MGI:1341822","DOID:1928"
"MGI:1313278","DOID:1928"
"MGI:1313136","DOID:1928"
"MGI:5311361","DOID:1928"
"MGI:1202722","DOID:1928"
"MGI:96817","DOID:1928"
"MGI:104572","DOID:1928"
"MGI:5555957","DOID:1928"
"MGI:103297","DOID:893"
"MGI:105059","DOID:9169"
"MGI:1891436","DOID:9169"
"MGI:2441787","DOID:9169"
"MGI:1341830","DOID:0090060"
"MGI:1336153","DOID:384"
"MGI:1346877","DOID:384"
"MGI:3696411","DOID:384"
"MGI:1338938","DOID:384"
"MGI:3688879","DOID:384"
"MGI:3688829","DOID:384"
"MGI:1276574","DOID:0050460"
"MGI:3798169","DOID:0050460"
"MGI:3798061","DOID:0050460"
"MGI:3798060","DOID:0050460"
"MGI:3798059","DOID:0050460"
"MGI:2150920","DOID:0050460"
"MGI:1328355","DOID:0110629"
"MGI:96789","DOID:14497"
"MGI:1915841","DOID:0070453"
"MGI:99135","DOID:0110843"
"MGI:95414","DOID:0110850"
"MGI:103557","DOID:0110844"
"MGI:95413","DOID:0110845"
"MGI:1355314","DOID:0110846"
"MGI:1354163","DOID:0110848"
"MGI:103582","DOID:0110849"
"MGI:1891457","DOID:0110847"
"MGI:95412","DOID:0060590"
"MGI:2444218","DOID:0070055"
"MGI:1352460","DOID:0080156"
"MGI:88216","DOID:14179"
"MGI:97583","DOID:14179"
"MGI:88456","DOID:0110034"
"MGI:1099438","DOID:0060292"
"MGI:107822","DOID:0060292"
"MGI:2389465","DOID:0060613"
"MGI:3038635","DOID:0111008"
"MGI:1344037","DOID:0111008"
"MGI:1913356","DOID:0111735"
"MGI:3797603","DOID:0110461"
"MGI:99400","DOID:0111196"
"MGI:6297003","DOID:0050445"
"MGI:107489","DOID:0050445"
"MGI:5465568","DOID:0050445"
"MGI:2180716","DOID:0050445"
"MGI:2442413","DOID:0112056"
"MGI:1336189","DOID:0060763"
"MGI:1328352","DOID:0060705"
"MGI:88123","DOID:0081060"
"MGI:2143585","DOID:0060589"
"MGI:1915401","DOID:0070473"
"MGI:98353","DOID:0060953"
